parameter,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,true_value,Scenario,Batch,N_Sample
ba1,-0.046776050246621785,1.368068201694747e-4,0.001813606476229452,-0.05067878265677425,-0.047927826094713966,-0.04667872530775176,-0.04545497944237636,-0.04367887415644146,175.73999862651306,1.014200408138251,-0.05,2,2,1700
r0,4.484762941075397,0.05768209240672644,0.521011384174778,3.656819846964758,4.1044887102575895,4.404512106403922,4.8143573732121006,5.5794433770501914,81.58539371802138,1.0583758347219476,5,2,3,1700
ba1,-0.04832165496935714,1.9923766782241207e-4,0.0018658468605160963,-0.051822091660422544,-0.049659140359961815,-0.04812282500436417,-0.04692334619312722,-0.04504679838599209,87.7019184168858,1.0481204462212612,-0.05,2,3,1700
r0,5.352218827757435,0.06483719722188432,0.5937809103351002,4.2887793681724755,4.849786269184743,5.34345859816774,5.847573786011067,6.463756602970905,83.86948892128245,1.0423775779694342,5,2,4,1700
ba1,-0.05109995392247219,1.975041212236658e-4,0.0018244795327339027,-0.054323895799353,-0.05257732578598634,-0.05115348240481793,-0.04969254866719372,-0.04757089727821645,85.33470018210215,1.0425309268503689,-0.05,2,4,1700
r0,4.895627131560649,0.048310901965204316,0.48160132003699574,4.015949329341765,4.552211783786408,4.850982108630666,5.196628867632582,5.9507253440168295,99.37680857981583,1.0219710927199508,5,2,5,1700
ba1,-0.04938745171795733,1.5780468701665813e-4,0.0016058895708047534,-0.05266486953721283,-0.05041687697061708,-0.04931058572472269,-0.04827529651874202,-0.04651882134884731,103.55988485678,1.0224271907920537,-0.05,2,5,1700
r0,4.702872935694992,0.0770793361480478,0.6528594510120467,3.5475215255777215,4.249925230779282,4.67356590688144,5.114181372185927,6.0178543097101125,71.74034481747974,1.0765420609970826,5,2,1,1900
ba1,-0.049092004427829926,2.7095021866645587e-4,0.002239316024108211,-0.05352874628679925,-0.05050245413559309,-0.049089837488614826,-0.0476392540792373,-0.04472738335230655,68.30488492303114,1.0820178478550297,-0.05,2,1,1900
r0,3.984737453311663,0.03510780367483217,0.3739940507237869,3.2886684659870165,3.739462497844432,3.9804674937435545,4.218041981041533,4.709941763403534,113.48071548977178,1.03771299506002,5,2,2,1900
ba1,-0.0464031673769593,1.4387320479042592e-4,0.0015430927098998464,-0.04923455568060833,-0.04745950025793846,-0.046480232606453994,-0.04537888414352598,-0.04354821699441189,115.0334655359221,1.0397856811257447,-0.05,2,2,1900
r0,5.241682152502598,0.0644398732622938,0.5861305749423792,4.3273186828639405,4.85134104156827,5.130564371693528,5.549402049497441,6.606070942211313,82.73311910165617,1.0077586142899904,5,2,3,1900
ba1,-0.05078468128008585,1.9970609998631964e-4,0.0018298037627559073,-0.05463769249029499,-0.05195552283427873,-0.050536333535837405,-0.04953409449536276,-0.047343919095729846,83.95109625170686,1.0057598013054263,-0.05,2,3,1900
r0,3.944104834683494,0.05902166951464511,0.4470315455629584,2.98745585584018,3.685718186432721,3.9404548831718413,4.241548994451913,4.871362132495115,57.3658406148517,1.0501365304214176,5,2,4,1900
ba1,-0.04658922396183328,2.506873379095514e-4,0.0018990033281022045,-0.05001117820235264,-0.04773685340214331,-0.04677577752608304,-0.0454775391713193,-0.042178570692124516,57.383449920467186,1.041517397236112,-0.05,2,4,1900
r0,3.9163886100580707,0.046082015148523905,0.4233894764927239,3.2804490555401458,3.591591889160146,3.868999720380931,4.151839735298586,4.848399191842346,84.41452748154025,1.0322927356374945,5,2,5,1900
ba1,-0.0461759977440496,1.9498524474695329e-4,0.00178515463591429,-0.049693408045540684,-0.04729614936444489,-0.046042652475933726,-0.044787386451836136,-0.04308882086876752,83.82010263613017,1.034322974450505,-0.05,2,5,1900
r0,4.514782599760596,0.06814547216610924,0.47847198935757396,3.708583084389339,4.158629713861473,4.462329408977415,4.85106338313196,5.409348467091013,49.29910408097517,1.1131288643391926,5,2,1,2100
ba1,-0.048360345337328706,2.471837341431417e-4,0.0017486789586107989,-0.051451214870004154,-0.049641114986840686,-0.04826306098130344,-0.04710011973059941,-0.045239692376279776,50.04726986201644,1.1003987966915183,-0.05,2,1,2100
r0,5.717035361535766,0.08136599828308526,0.6399963622552869,4.5879181169824275,5.29621798815713,5.623475546971504,6.068884760534692,7.022296040327566,61.868430174744496,1.021269945270501,5,2,2,2100
ba1,-0.05232339475217149,2.1896833513373036e-4,0.0017887677331188828,-0.055792548195416965,-0.053358448294559796,-0.0520961988797807,-0.051239008581038144,-0.0489790331774502,66.7337103078189,1.018363616534748,-0.05,2,2,2100
r0,4.1986776697991965,0.05185715876744178,0.4773325311809515,3.4085425191894014,3.835682575869195,4.201101419316598,4.492223787725364,5.190747646421754,84.72754646475083,1.0355829277057857,5,2,3,2100
ba1,-0.04693494145842504,2.0119814204434464e-4,0.0018569714129555094,-0.050557028149349946,-0.04818930393872793,-0.04699668731497758,-0.04554736596381824,-0.043504015453442214,85.18487771130131,1.0363337689882863,-0.05,2,3,2100
r0,5.418510568909867,0.09300616292091363,0.6358269132537356,4.243908607326481,4.987286062992801,5.339261293262421,5.93389964720825,6.661500728351738,46.73630337198976,1.100371450907545,5,2,4,2100
ba1,-0.05090505555110117,2.480430375613929e-4,0.0019097126906393147,-0.05448566080010882,-0.05240023293555639,-0.050715245800105606,-0.049680660068623254,-0.04721484381783207,59.2764226571649,1.0877386005607583,-0.05,2,4,2100
r0,4.786470770972656,0.058979228444681536,0.47943348968037675,3.9307624296058448,4.46677982223177,4.782290075005509,5.1238917171296094,5.828618916639339,66.07825429320422,1.0293280347612526,5,2,5,2100
ba1,-0.04984054714333038,1.9614387652283613e-4,0.0016780844501314135,-0.05320113391120866,-0.05099255178680835,-0.049889483698961706,-0.04874306965134156,-0.04636054162013411,73.19444422795375,1.0268575086880418,-0.05,2,5,2100
r0,4.4272621061180715,0.06266529375012973,0.47720048841063406,3.4220928052173494,4.110793796663035,4.441730740124512,4.741008996398357,5.273008859035901,57.98926435423692,1.0599881215645828,5,2,1,2300
ba1,-0.04761654699431161,2.292328642623893e-4,0.0018004913196066614,-0.05076160419324934,-0.04889428323064518,-0.047784934042864005,-0.04646578428633262,-0.043567738597125844,61.6919221631591,1.0501509881144995,-0.05,2,1,2300
r0,5.175009967485495,0.0694106293516495,0.5215557566151716,4.28063065775691,4.791496388272344,5.1250368033496985,5.524536983340385,6.27910036995405,56.46112432068074,1.0646370332909252,5,2,2,2300
ba1,-0.0505192970529422,2.1099601118283571e-4,0.0016383382912634,-0.053906435325901295,-0.05174483434052327,-0.05042879372405479,-0.049350514425076736,-0.04730846756460116,60.29185875859596,1.0695910689234254,-0.05,2,2,2300
r0,5.204707427372409,0.05616405940716552,0.5209380742268246,4.298112698097241,4.866868257066178,5.087538426704967,5.565371024184554,6.304111645702643,86.03104938769786,1.0211078771141977,5,2,3,2300
ba1,-0.05159423681474909,1.6964848081127163e-4,0.0016266881109012025,-0.05475779688503422,-0.052693811924414316,-0.051441243455355744,-0.050524713959631956,-0.04846038095698503,91.94087554599251,1.0154661510431033,-0.05,2,3,2300
r0,4.971837946965631,0.06706565131054183,0.5786195591945654,3.8574342088901656,4.507693721999504,4.976505218071051,5.344134293563911,6.315174003168817,74.43649700921013,1.039581501672711,5,2,4,2300
ba1,-0.05000024005154564,2.3100678069765219e-4,0.001954387698691312,-0.05425701827706273,-0.05128001774738574,-0.050031951697802085,-0.04852307752541713,-0.04631585386726728,71.57675167783226,1.0457745166503158,-0.05,2,4,2300
r0,4.95990264744544,0.06608896679209081,0.5249471733046667,3.9320484402301688,4.598418837981618,4.927730961271571,5.302109904217309,5.843727156047741,63.09185235559987,1.0639416940760993,5,2,5,2300
ba1,-0.04988602843587149,2.0240305381302113e-4,0.0017246410273897004,-0.05285957368367137,-0.05106726015223077,-0.04984272761690897,-0.04882148607637168,-0.046131867200374536,72.60446090201474,1.0604365751673561,-0.05,2,5,2300
r0,4.157935513095191,0.05237931832854991,0.44247978450938835,3.3556287583009716,3.7988161383771626,4.15074900852116,4.493454684220623,4.968638524754647,71.36202801056933,1.0269972770825881,5,2,1,2500
ba1,-0.04686179854701811,2.0390480147337373e-4,0.0017571601771506646,-0.04986778563527967,-0.04824165321016824,-0.046966975511391174,-0.045475360705938106,-0.04341183664148059,74.26219802703015,1.0301703809491305,-0.05,2,1,2500
r0,4.398104977403604,0.04567832816763314,0.3975720934923675,3.7750036590606495,4.099627101369661,4.353634583546468,4.65854427540275,5.284097067457847,75.75501433647389,1.0181834755343675,5,2,2,2500
ba1,-0.04802883590509007,1.6134959912099089e-4,0.0014600859736961993,-0.05108560963025833,-0.049006432181771864,-0.047931564853579134,-0.046947769649729784,-0.04559767018283482,81.88815314854791,1.0179554934881947,-0.05,2,2,2500
r0,5.498595850363742,0.07480092560014794,0.6295793347103128,4.5362670495016175,5.113772464828793,5.403874714724958,5.800765378787926,7.270522779172909,70.841375440348,1.0140091158710802,5,2,3,2500
ba1,-0.05118642267070283,2.0178900951541478e-4,0.0018000067163442815,-0.055666872325962694,-0.052231245519902054,-0.05101169077004704,-0.050021045353091945,-0.048125762410776145,79.57071013536192,1.0065328307696408,-0.05,2,3,2500
r0,4.585269177200322,0.06187258286442094,0.46451639251913823,3.845618141814379,4.2527153198911885,4.504879355283585,4.908259871401301,5.56036348792548,56.364492012825004,1.0532272802833549,5,2,4,2500
ba1,-0.048319130514427155,2.1322965411900622e-4,0.0016373164841675951,-0.05148377298097731,-0.04948806264880741,-0.04811914711721147,-0.04719206921573763,-0.0454404440646176,58.96170907672993,1.0497993970380985,-0.05,2,4,2500
r0,4.8240149182728596,0.041606581776479856,0.40211293069927484,4.13199549457735,4.52104686888009,4.7869814042771335,5.105454930101771,5.646126719988501,93.40540393562233,1.0190641721138585,5,2,5,2500
ba1,-0.04969267098556822,1.3891259425419418e-4,0.0013990175882684973,-0.05229691376838405,-0.050738629886232456,-0.04958439223979527,-0.04868650176052905,-0.04709430715221901,101.42922444789767,1.0137675809311342,-0.05,2,5,2500
r0,4.9451907305233105,0.07736576795020461,0.5045675978611902,3.899195418247983,4.612952530096469,4.907450244487981,5.28312170556292,5.885925560010751,42.5344707998082,1.043913494615734,5,2,1,3000
ba1,-0.04923198485402317,2.6369986883257213e-4,0.0016847923384025972,-0.05208512426486903,-0.050487963809121,-0.04922282756031769,-0.04816158810435414,-0.045411344877347916,40.81999340749897,1.0394222168306433,-0.05,2,1,3000
r0,5.069995415903053,0.06538014439898068,0.5296101640929484,4.242693987300336,4.634506463660186,5.083469081040157,5.423798569382879,6.188864159708361,65.61768008344943,1.0752937534617386,5,2,2,3000
ba1,-0.050407257283206754,2.0797378495287036e-4,0.0017094312595553492,-0.053777058705786765,-0.05151243563024833,-0.050577448930645585,-0.04901343938248447,-0.04743889894920925,67.55944784452812,1.0742277222260195,-0.05,2,2,3000
r0,4.625169760100912,0.051062936314790267,0.46463451785571297,3.8655619910136325,4.258998048710738,4.601695305200829,4.9340263571780305,5.624375719239179,82.79638427496383,1.0583408540868513,5,2,3,3000
ba1,-0.048922385267235316,1.8172596532763747e-4,0.0016544922515746043,-0.052217776976764885,-0.05010708166604931,-0.04884141464194544,-0.047694998232523524,-0.0460393190360607,82.88873393538606,1.0563264454081922,-0.05,2,3,3000
r0,5.673632082685615,0.06302534659682416,0.4509542933767,4.742321437137123,5.403900506581319,5.694762502740716,5.952169945962343,6.527380278720396,51.19582745890988,1.0454465088050062,5,2,4,3000
ba1,-0.05196947156185036,1.9341892270023636e-4,0.0013524506964181942,-0.05438737471237514,-0.05282678780643705,-0.05204761293675862,-0.05121654993797549,-0.048982518899049296,48.892806128537295,1.0450507094089119,-0.05,2,4,3000
r0,5.012723160598295,0.04471988648569355,0.43488662571359726,4.119306647365097,4.707969372779561,5.03409634664367,5.319591305556594,5.801681522074824,94.56941850070768,1.0514312505727745,5,2,5,3000
ba1,-0.0500288146103329,1.4547129011684032e-4,0.0014479565100833304,-0.0525269139590786,-0.05105000166783069,-0.05017628498515012,-0.04911823947507433,-0.04695898203160714,99.0732602833402,1.054008338764077,-0.05,2,5,3000
r0,5.1831291508282895,0.03801063254973916,0.4080860278727703,4.400458249843867,4.906894932170637,5.178376141950819,5.47877250427903,6.002061575969918,115.2638860042822,1.01569019167394,5,2,1,3500
ba1,-0.050159329928522525,1.2000351782608489e-4,0.0012887083570943473,-0.052500889848268166,-0.051071630617553425,-0.05021390848925873,-0.049328035888836386,-0.04742071956445064,115.32443488224995,1.0147710532606036,-0.05,2,1,3500
r0,5.070567646001042,0.05318762078304773,0.3942580689655438,4.180255618197965,4.800764368248119,5.099289215873209,5.375747991349175,5.807789484864707,54.94650250070875,1.1093180733887886,5,2,2,3500
ba1,-0.04998470457601312,1.7470450621110832e-4,0.0013110708237669291,-0.05218786053706667,-0.05096849476164883,-0.05007222718361673,-0.04917511972505428,-0.04695382635821454,56.317593867456324,1.105385881951281,-0.05,2,2,3500
r0,4.445900909173289,0.053185754219181716,0.34179745381866355,3.8992017841971167,4.218700735642399,4.433027109796336,4.673865130688064,5.219072154420635,41.29970996643791,1.1325291012818608,5,2,3,3500
ba1,-0.04818528091999253,1.936214678732009e-4,0.0012791234301201212,-0.05096400754153888,-0.04898656354366253,-0.04817918941210799,-0.04738378214546892,-0.04570496869440192,43.64333118111262,1.1167054933875333,-0.05,2,3,3500
r0,4.503040627390054,0.06482444514157064,0.3976400944678596,3.8560288335717603,4.242161035340493,4.462181274520062,4.777507139450251,5.3165445065608,37.627270911896375,1.054914754503139,5,2,4,3500
ba1,-0.048129945747495545,2.2414336372250751e-4,0.001444792247564864,-0.05085994117560804,-0.049172833693173795,-0.048006266997241205,-0.047166467542664986,-0.045605019062829086,41.548852612412354,1.04991149077405,-0.05,2,4,3500
r0,4.971554312642511,0.05144103056112295,0.44509448969007187,4.093142608552151,4.698227028660065,4.928673016591114,5.291871692692732,5.879533917708592,74.86608349129439,1.0242370295068495,5,2,5,3500
ba1,-0.049694584621261896,1.695022062037676e-4,0.0014935635961850133,-0.05247086296657808,-0.05079171876757718,-0.04971941830088556,-0.04876938297070519,-0.046535779642324145,77.64200265498884,1.021394067492661,-0.05,2,5,3500
r0,4.877703003510139,0.05952224398614167,0.45510786296980354,4.048642558860968,4.54673370901654,4.867097300320661,5.23357190921806,5.662737853344254,58.46151779243827,1.0687931291166528,5,2,1,4000
ba1,-0.04959098241256322,2.077587427904687e-4,0.00156830765161754,-0.05230099916696353,-0.050796624342244856,-0.049723295814681615,-0.04842035174682238,-0.046382524371199683,56.98281572953199,1.06960374644664,-0.05,2,1,4000
r0,4.273158968801695,0.04304274794704156,0.336898585349781,3.704601004347263,4.041731930576702,4.259119344084014,4.489630621395413,4.953695111056848,61.26301902987257,1.056803732423915,5,2,2,4000
ba1,-0.04760049692843775,1.5710802013915452e-4,0.0012844995049769228,-0.04996137029525265,-0.04858127724222624,-0.04758254272801332,-0.04664593088432589,-0.04524553775450631,66.8453452980548,1.0494236209235335,-0.05,2,2,4000
r0,4.581147974413558,0.04077815310385324,0.3672463000310181,3.8600797170920345,4.358566310542044,4.619578145339765,4.788946670289414,5.360222667886661,81.10726441801897,1.0455415355547195,5,2,3,4000
ba1,-0.04831352477432273,1.4928296508832963e-4,0.0013322750088065644,-0.050857132023557,-0.04911581845081402,-0.04842191122764846,-0.047540571028865386,-0.045583423500647355,79.64660302892722,1.0452314165865322,-0.05,2,3,4000
r0,4.217528397865371,0.04759841213166938,0.35258777790700796,3.6458319782743556,3.969217730023989,4.164931877780976,4.433997340794493,4.97929591597997,54.87184684050833,1.0656951833963657,5,2,4,4000
ba1,-0.0469602328051948,1.8235502029062312e-4,0.0013802772258893806,-0.049846517520308505,-0.047832234919979115,-0.04682228046220977,-0.04597190182852549,-0.044573789684006146,57.292423893269174,1.0614055691278992,-0.05,2,4,4000
r0,5.036110827013069,0.05224542845338388,0.4571198077497413,4.248138227909826,4.667090402724998,4.993415644309046,5.380296195134293,5.993964582275054,76.55322489897529,1.0395134300122193,5,2,5,4000
ba1,-0.04966470405525325,1.6733953582717182e-4,0.0014730230734571487,-0.052710545241487806,-0.05070157064364964,-0.049625991059267044,-0.04854304409127654,-0.04704121406253394,77.48577469097712,1.0322884843242923,-0.05,2,5,4000
r0,4.461368921431774,0.03831294758952308,0.34850137896045047,3.92282182013872,4.159866461457327,4.4395727070814495,4.74136464792756,5.116504814896298,82.74044850086038,1.0337185483072355,5,2,1,4500
ba1,-0.04833753347478283,1.4205263179744104e-4,0.0013007305450026985,-0.0508157639328309,-0.04934258870388648,-0.04841928932715728,-0.04733035452764659,-0.04597722209171334,83.84479538754402,1.0291261209529035,-0.05,2,1,4500
r0,4.958049677291856,0.04654288576828858,0.36913574677525907,4.381652942179223,4.692324883153416,4.932794854473693,5.1746648211200466,5.750999071349418,62.9021650339334,1.0470689603808705,5,2,2,4500
ba1,-0.050031238096219836,1.4901513440357915e-4,0.001212262991360918,-0.052618271712620845,-0.050768206972400295,-0.04996754196241386,-0.049186130954721456,-0.04795267382895186,66.1809407487382,1.0535915841884815,-0.05,2,2,4500
r0,4.3396780409379145,0.03622781229042189,0.32338190272496564,3.7741228790050387,4.1074459007649295,4.331502806533882,4.528973873469538,5.028776834613189,79.6796112205355,1.056324480078431,5,2,3,4500
ba1,-0.04798727855069632,1.350976787426415e-4,0.0012188650858632854,-0.05040822922778777,-0.04878303141335712,-0.04793821334381757,-0.04715696782759674,-0.045753761292905565,81.39833094740688,1.0543610955261662,-0.05,2,3,4500
r0,5.4122769804479125,0.043115376509549566,0.38913182537291696,4.691918969911493,5.132711059280272,5.394414331340232,5.723061309278299,6.149049466001582,81.457136040552,1.0271522363182664,5,2,4,4500
ba1,-0.05147137811414896,1.2430030719132485e-4,0.0011723730800584087,-0.053470466412663106,-0.052371384877856655,-0.0514804342006596,-0.05062598284640459,-0.04898482006949485,88.95846314766604,1.0274454812637819,-0.05,2,4,4500
r0,5.395845168653797,0.08492031040554456,0.5066126207697167,4.661517824117907,4.989155625268625,5.35192237173958,5.697568123973393,6.425652031825612,35.59007175588603,1.1214477848788895,5,2,5,4500
ba1,-0.05098350707754345,2.4392745998495378e-4,0.0015027243086315522,-0.053884832058907046,-0.05192293392809943,-0.05090260077847534,-0.04982582783419775,-0.04852696160414558,37.952224517183495,1.1099045410706554,-0.05,2,5,4500
r0,5.373171265932375,0.057097138356336355,0.4189764381988683,4.520592077755354,5.081656611138058,5.398936311679279,5.683273339439447,6.209076803638014,53.84563661107123,1.0558259865407487,5,2,1,5000
ba1,-0.05057944563000814,1.725957312566043e-4,0.001301469880804854,-0.052966624615197494,-0.0515629944486416,-0.050721382216611044,-0.04971435370962825,-0.04792411482702303,56.86016862467709,1.0536935290844303,-0.05,2,1,5000
r0,5.120518569253055,0.04383622355947644,0.3966221052031808,4.449796985633639,4.8497621649058456,5.103503959931198,5.357305717075762,5.986963690777542,81.86298275061122,1.0518373265292016,5,2,2,5000
ba1,-0.050882421752074976,1.346404020659946e-4,0.0012520891167938266,-0.053475371215428676,-0.05167921206107014,-0.05089809962836409,-0.05003891978491546,-0.048534443054963794,86.48079664034256,1.0417803560395285,-0.05,2,2,5000
r0,4.886621091253981,0.04169248172800884,0.3200193744557177,4.247140961920567,4.64593263124622,4.905056867514142,5.113062427219903,5.485469521248366,58.91651499455097,1.0298384500917752,5,2,3,5000
ba1,-0.049458079401279297,1.357556175464903e-4,0.0010949884147013354,-0.051438741138449595,-0.050236943942679774,-0.04953894246568413,-0.048670540658263546,-0.04723757979952495,65.05840760764981,1.02790583536091,-0.05,2,3,5000
r0,5.104927665795524,0.04771046054409114,0.32337578175575665,4.561828696945216,4.854005449403784,5.08888005172509,5.348750924483913,5.731311183786287,45.939658840944205,1.0475072950915463,5,2,4,5000
ba1,-0.05063555615879765,1.4396363661273322e-4,0.0010300059830451122,-0.05252123412964793,-0.05142572530979235,-0.05061878272376599,-0.04981422825074869,-0.04879486429249491,51.18867374466933,1.041862374918832,-0.05,2,4,5000
r0,4.592664919109834,0.04535769457679174,0.3682496468093944,3.99005184694395,4.296792213361944,4.610580657411683,4.86210527102158,5.3163915477701575,65.91476884053102,1.0103725254029303,5,2,5,5000
ba1,-0.048364224412952225,1.6214980857172544e-4,0.0013145516703527173,-0.050928866845069906,-0.049320574619905654,-0.04836942991701664,-0.04737087743969017,-0.045992491770217664,65.72376620736739,1.0091085857311206,-0.05,2,5,5000
